Order.Date,Region,Category,Sub.Category,Sales,Profit,Customer.Name,Segment
2012-04-18,Central,Technology,Accessories,41,8.2848,Michael Paige,Corporate
2012-04-18,Central,Technology,Phones,245,24.4768,Michael Paige,Corporate
2012-04-18,Central,Technology,Phones,98,6.123,Michael Paige,Corporate
2012-05-07,Central,Office Supplies,Paper,16,5.3784,Anna Gayman,Consumer
2012-05-25,Central,Office Supplies,Paper,32,11.7334,Muhammed MacIntyre,Corporate
2012-05-25,Central,Office Supplies,Supplies,22,1.6776,Muhammed MacIntyre,Corporate
2012-05-25,Central,Technology,Accessories,208,36.3972,Muhammed MacIntyre,Corporate
2012-06-01,Central,Office Supplies,Paper,42,13.2,Katrina Edelman,Corporate
2012-06-16,Central,Office Supplies,Envelopes,29,9.3444,Lycoris Saunders,Consumer
2012-06-16,Central,Office Supplies,Paper,27,9.8658,Lycoris Saunders,Consumer
2012-07-12,Central,Technology,Phones,307,30.7168,Fred McMath,Consumer
2012-08-24,Central,Office Supplies,Storage,999,124.929,Cassandra Brandow,Consumer
2012-08-24,Central,Office Supplies,Storage,724,-135.765,Cassandra Brandow,Consumer
2012-08-31,Central,Office Supplies,Paper,21,6.812,Shirley Daniels,Home Office
2012-10-15,Central,Technology,Accessories,264,42.8805,Joel Eaton,Consumer
2012-10-18,Central,Technology,Accessories,28,3.462,Kristina Nunn,Home Office
2012-10-23,Central,Office Supplies,Paper,61,20.4984,Craig Carroll,Consumer
2012-10-23,Central,Technology,Copiers,480,161.9919,Craig Carroll,Consumer
2012-11-02,Central,Technology,Phones,345,38.7792,Barry Blumstein,Corporate
2012-11-03,Central,Office Supplies,Envelopes,7,2.1476,Chris Selesnick,Corporate
2012-11-21,Central,Office Supplies,Labels,12,3.9474,Carol Adams,Corporate
2012-11-21,Central,Technology,Copiers,440,164.997,Carol Adams,Corporate
2012-11-21,Central,Office Supplies,Art,5,0.7348,Brenda Bowman,Corporate
2012-11-22,Central,Technology,Accessories,27,-1.3584,Anne Pryor,Home Office
2012-11-23,Central,Office Supplies,Paper,336,117.432,Victoria Brennan,Corporate
2012-11-23,Central,Office Supplies,Storage,27,2.3674,Victoria Brennan,Corporate
2012-11-28,Central,Office Supplies,Paper,336,117.432,Evan Bailliet,Consumer
2012-11-29,Central,Technology,Accessories,21,-0.2685,Anthony Witt,Consumer
2012-12-08,Central,Office Supplies,Paper,361,130.7581,Tonja Turnell,Home Office
2012-12-08,Central,Technology,Phones,1718,150.36,Tonja Turnell,Home Office
2012-12-12,Central,Technology,Accessories,22,6.4308,Joni Blumstein,Consumer
2012-12-20,Central,Office Supplies,Storage,89,-2.22,Chad Sievert,Consumer
2012-12-31,Central,Office Supplies,Fasteners,3,0.5668,Barry Gonzalez,Consumer
2012-12-31,Central,Office Supplies,Storage,153,-26.7204,Barry Gonzalez,Consumer
2012-12-31,Central,Office Supplies,Supplies,6,-1.3248,Barry Gonzalez,Consumer
2013-01-03,Central,Technology,Accessories,30,-5.264,Christine Abelman,Corporate
2013-01-03,Central,Technology,Accessories,166,-6.21,Christine Abelman,Corporate
2013-01-03,Central,Technology,Phones,181,13.572,Christine Abelman,Corporate
2013-01-07,Central,Office Supplies,Paper,26,9.072,Neoma Murray,Consumer
2013-03-04,Central,Office Supplies,Paper,43,15.5092,Jason Gross,Corporate
2013-03-04,Central,Office Supplies,Envelopes,37,11.895,Chris Cortes,Consumer
2013-03-04,Central,Office Supplies,Fasteners,2,0.7776,Alex Avila,Consumer
2013-03-04,Central,Office Supplies,Supplies,3930,-786.0144,Alex Avila,Consumer
2013-03-04,Central,Technology,Accessories,42,5.7365,Alex Avila,Consumer
2013-03-04,Central,Technology,Phones,432,32.3982,Alex Avila,Consumer
2013-03-08,Central,Technology,Phones,21,1.5804,Ed Braxton,Corporate
2013-03-14,Central,Office Supplies,Paper,70,24.528,Liz Thompson,Consumer
2013-03-15,Central,Office Supplies,Art,146,16.3737,John Stevenson,Consumer
2013-03-15,Central,Office Supplies,Paper,5,1.8792,John Stevenson,Consumer
2013-04-16,Central,Office Supplies,Art,33,5.8604,Muhammed Yedwab,Corporate
2013-04-16,Central,Office Supplies,Fasteners,8,2.9145,Muhammed Yedwab,Corporate
2013-05-03,Central,Office Supplies,Labels,5,1.764,Adam Shillingsburg,Consumer
2013-05-03,Central,Office Supplies,Storage,19,-3.7872,Adam Shillingsburg,Consumer
2013-05-03,Central,Office Supplies,Storage,13,-3.168,Adam Shillingsburg,Consumer
2013-05-10,Central,Office Supplies,Paper,77,26.824,Cynthia Voltz,Corporate
2013-05-10,Central,Office Supplies,Storage,857,107.082,Cynthia Voltz,Corporate
2013-05-27,Central,Office Supplies,Paper,14,5.2026,Maurice Satty,Consumer
2013-05-27,Central,Office Supplies,Paper,10,3.6288,Maurice Satty,Consumer
2013-05-27,Central,Technology,Accessories,64,-7.1991,Maurice Satty,Consumer
2013-06-21,Central,Office Supplies,Paper,10,3.6288,Erin Ashbrook,Corporate
2013-06-21,Central,Technology,Accessories,96,26.3912,Erin Ashbrook,Corporate
2013-06-27,Central,Technology,Accessories,14,3.5742,Alejandro Ballentine,Home Office
2013-07-03,Central,Office Supplies,Paper,41,14.5152,Erin Ashbrook,Corporate
2013-07-09,Central,Office Supplies,Art,48,3.5712,Scot Coram,Corporate
2013-07-09,Central,Technology,Phones,864,107.955,Scot Coram,Corporate
2013-07-15,Central,Office Supplies,Paper,220,79.692,John Stevenson,Consumer
2013-07-17,Central,Office Supplies,Paper,20,6.255,Alice McCarthy,Corporate
2013-07-17,Central,Office Supplies,Storage,37,3.7224,Alice McCarthy,Corporate
2013-07-24,Central,Office Supplies,Art,176,15.393,Chloris Kastensmidt,Consumer
2013-07-24,Central,Office Supplies,Art,4,0.3336,Chloris Kastensmidt,Consumer
2013-07-24,Central,Office Supplies,Paper,5,1.8144,Chloris Kastensmidt,Consumer
2013-07-24,Central,Office Supplies,Supplies,13,1.0008,Chloris Kastensmidt,Consumer
2013-08-02,Central,Office Supplies,Paper,20,6.6312,Susan Gilcrest,Corporate
2013-08-13,Central,Technology,Accessories,1400,52.4979,Chris McAfee,Consumer
2013-08-14,Central,Office Supplies,Supplies,185,-34.758,Carol Triggs,Consumer
2013-08-19,Central,Office Supplies,Paper,84,30.392,Natalie Fritzler,Consumer
2013-08-24,Central,Office Supplies,Storage,727,-172.7328,Mick Hernandez,Home Office
2013-08-24,Central,Technology,Accessories,666,-33.32,Mick Hernandez,Home Office
2013-08-27,Central,Technology,Accessories,160,43.9956,Linda Cazamias,Corporate
2013-09-01,Central,Office Supplies,Storage,24,2.3968,Theone Pippenger,Consumer
2013-09-06,Central,Office Supplies,Storage,93,-17.523,Pete Takahito,Consumer
2013-09-26,Central,Office Supplies,Labels,16,5.1792,Nicole Hansen,Corporate
2013-10-02,Central,Office Supplies,Paper,28,9.5688,Hunter Glantz,Consumer
2013-10-02,Central,Technology,Accessories,80,20.8719,Hunter Glantz,Consumer
2013-10-05,Central,Office Supplies,Envelopes,60,19.4194,Mary O'Rourke,Consumer
2013-10-09,Central,Office Supplies,Labels,60,20.2986,Peter McVee,Home Office
2013-10-14,Central,Office Supplies,Art,16,1.1904,Helen Andreada,Consumer
2013-10-14,Central,Office Supplies,Paper,8,3.0044,Helen Andreada,Consumer
2013-10-14,Central,Technology,Accessories,192,23.997,Helen Andreada,Consumer
2013-10-22,Central,Technology,Accessories,106,-9.282,Jill Fjeld,Consumer
2013-11-02,Central,Office Supplies,Storage,112,6.9795,Cindy Schnelling,Corporate
2013-11-06,Central,Office Supplies,Labels,12,4.44,Evan Bailliet,Consumer
2013-11-18,Central,Office Supplies,Paper,15,5.5216,Barry Gonzalez,Consumer
2013-11-18,Central,Technology,Phones,67,6.7176,Barry Gonzalez,Consumer
2013-11-19,Central,Office Supplies,Art,6,1.0348,Steve Nguyen,Home Office
2013-11-19,Central,Office Supplies,Labels,49,15.8756,Steve Nguyen,Home Office
2013-11-19,Central,Office Supplies,Paper,20,6.6312,Steve Nguyen,Home Office
2013-11-27,Central,Office Supplies,Art,18,4.2408,George Ashbrook,Consumer
2013-12-09,Central,Technology,Phones,1098,123.4737,Gene Hale,Corporate
2013-12-10,Central,Office Supplies,Art,9,0.8162,George Bell,Corporate
2013-12-10,Central,Office Supplies,Paper,9,3.2872,George Bell,Corporate
2013-12-18,Central,Office Supplies,Paper,52,18.144,Adam Hart,Corporate
2013-12-18,Central,Technology,Accessories,166,-6.21,Adam Hart,Corporate
2013-12-28,Central,Office Supplies,Paper,24,7.4,Meg Tillman,Consumer
2013-12-28,Central,Office Supplies,Paper,10,3.6288,Meg Tillman,Consumer
2014-01-02,Central,Office Supplies,Art,13,2.2288,Janet Martin,Consumer
2014-01-02,Central,Office Supplies,Storage,455,-107.958,Janet Martin,Consumer
2014-01-03,Central,Office Supplies,Art,32,3.968,Trudy Schmidt,Consumer
2014-01-03,Central,Office Supplies,Storage,372,27.9108,Trudy Schmidt,Consumer
2014-01-16,Central,Technology,Accessories,48,14.3952,Tim Brockman,Consumer
2014-01-16,Central,Technology,Accessories,63,13.3008,Tim Brockman,Consumer
2014-01-20,Central,Office Supplies,Labels,6,2.1,Dan Lawera,Consumer
2014-02-06,Central,Office Supplies,Art,7,0.712,Cassandra Brandow,Consumer
2014-02-22,Central,Technology,Accessories,48,-2.994,Dave Kipp,Consumer
2014-03-19,Central,Technology,Accessories,28,4.5201,Carol Darley,Consumer
2014-03-24,Central,Office Supplies,Storage,144,-32.3388,Anna Chung,Consumer
2014-03-25,Central,Office Supplies,Storage,13,0.9576,Ann Chong,Corporate
2014-03-26,Central,Technology,Phones,470,47.0376,John Castell,Consumer
2014-04-11,Central,Office Supplies,Paper,10,3.6288,Russell D'Ascenzo,Consumer
2014-04-11,Central,Technology,Accessories,96,20.3439,Russell D'Ascenzo,Consumer
2014-04-28,Central,Office Supplies,Labels,33,11.592,Cynthia Voltz,Corporate
2014-05-07,Central,Office Supplies,Storage,773,-57.951,Dorothy Badders,Corporate
2014-05-09,Central,Office Supplies,Paper,41,14.5152,Ed Braxton,Corporate
2014-05-12,Central,Office Supplies,Art,5,0.5904,Julie Kriz,Home Office
2014-05-12,Central,Office Supplies,Paper,7,2.14,Julie Kriz,Home Office
2014-05-12,Central,Office Supplies,Storage,74,-14.8832,Julie Kriz,Home Office
2014-05-19,Central,Office Supplies,Storage,9,0.6696,Susan Gilcrest,Corporate
2014-05-20,Central,Office Supplies,Labels,13,4.2952,Jason Fortune-,Consumer
2014-05-20,Central,Technology,Phones,96,9.5992,Jason Fortune-,Consumer
2014-05-30,Central,Office Supplies,Paper,26,9.396,Guy Thornton,Consumer
2014-05-30,Central,Office Supplies,Storage,53,4.6746,Guy Thornton,Consumer
2014-06-06,Central,Technology,Phones,470,52.9173,Adrian Barton,Consumer
2014-06-19,Central,Office Supplies,Paper,74,23.235,Neil Knudson,Home Office
2014-06-30,Central,Office Supplies,Paper,5,1.8144,Fred Chung,Corporate
2014-07-04,Central,Technology,Phones,168,62.988,Rob Dowd,Consumer
2014-07-30,Central,Office Supplies,Fasteners,3,0.4706,Laura Armstrong,Corporate
2014-07-30,Central,Technology,Phones,125,15.599,Laura Armstrong,Corporate
2014-08-02,Central,Office Supplies,Paper,36,12.7008,Aaron Smayling,Corporate
2014-08-07,Central,Office Supplies,Paper,115,40.3536,Todd Boyes,Corporate
2014-08-12,Central,Office Supplies,Art,9,2.87,Sylvia Foulston,Corporate
2014-08-12,Central,Office Supplies,Paper,30,10.0116,Sylvia Foulston,Corporate
2014-08-12,Central,Technology,Phones,154,13.4386,Sylvia Foulston,Corporate
2014-09-05,Central,Office Supplies,Art,10,3.185,John Dryer,Consumer
2014-09-05,Central,Office Supplies,Art,13,3.772,John Dryer,Consumer
2014-09-05,Central,Office Supplies,Storage,17,-0.2098,John Dryer,Consumer
2014-09-05,Central,Office Supplies,Art,30,3.798,Julie Kriz,Home Office
2014-09-09,Central,Office Supplies,Fasteners,46,15.498,Barry Französisch,Corporate
2014-09-09,Central,Office Supplies,Paper,21,7.2576,Barry Französisch,Corporate
2014-09-09,Central,Technology,Copiers,320,107.9946,Barry Französisch,Corporate
2014-09-10,Central,Office Supplies,Labels,10,3.4496,Grace Kelly,Corporate
2014-09-17,Central,Office Supplies,Envelopes,18,6.3684,Jay Fein,Consumer
2014-09-17,Central,Technology,Phones,56,5.5992,Jay Fein,Consumer
2014-09-19,Central,Office Supplies,Art,9,0.558,Dan Campbell,Consumer
2014-09-19,Central,Office Supplies,Storage,48,-2.974,Dan Campbell,Consumer
2014-09-23,Central,Office Supplies,Envelopes,13,5.022,Sally Hughsby,Corporate
2014-09-24,Central,Office Supplies,Paper,9,3.3524,Maya Herman,Corporate
2014-09-29,Central,Office Supplies,Supplies,2,-0.3488,Charles McCrossin,Consumer
2014-09-30,Central,Office Supplies,Envelopes,28,9.4392,Ann Steele,Home Office
2014-09-30,Central,Office Supplies,Labels,8,2.5896,Ann Steele,Home Office
2014-10-02,Central,Office Supplies,Art,7,0.5004,Ken Heidel,Corporate
2014-10-04,Central,Office Supplies,Art,21,2.322,Laurel Workman,Corporate
2014-10-10,Central,Office Supplies,Art,67,5.8751,Maria Bertelson,Consumer
2014-10-24,Central,Office Supplies,Art,10,0.8988,Darrin Martin,Consumer
2014-10-24,Central,Office Supplies,Storage,14,1.2005,Randy Bradley,Consumer
2014-10-24,Central,Office Supplies,Storage,259,-58.3056,Randy Bradley,Consumer
2014-10-24,Central,Technology,Phones,824,51.4975,Darrin Martin,Consumer
2014-10-24,Central,Technology,Accessories,55,-2.07,Randy Bradley,Consumer
2014-11-05,Central,Office Supplies,Storage,53,-12.5286,Frank Merwin,Home Office
2014-11-05,Central,Office Supplies,Labels,24,8.88,Sam Zeldin,Home Office
2014-11-12,Central,Office Supplies,Labels,10,3.393,Tamara Dahlen,Consumer
2014-11-13,Central,Office Supplies,Paper,16,5.8203,Nathan Gelder,Consumer
2014-11-13,Central,Office Supplies,Paper,223,69.705,Nathan Gelder,Consumer
2014-11-13,Central,Office Supplies,Storage,540,-47.2542,Nathan Gelder,Consumer
2014-11-15,Central,Office Supplies,Art,45,4.504,Xylona Preis,Consumer
2014-11-15,Central,Technology,Accessories,168,-27.2922,Xylona Preis,Consumer
2014-11-20,Central,Office Supplies,Art,99,8.6744,Aimee Bixby,Consumer
2014-11-20,Central,Office Supplies,Paper,17,5.28,Aimee Bixby,Consumer
2014-11-20,Central,Office Supplies,Supplies,7,0.5004,Aimee Bixby,Consumer
2014-11-20,Central,Office Supplies,Art,32,8.7384,Stewart Carmichael,Corporate
2014-12-01,Central,Technology,Accessories,96,-10.7973,Bart Pistole,Corporate
2014-12-01,Central,Office Supplies,Fasteners,2,0.8288,Stuart Calhoun,Consumer
2014-12-02,Central,Technology,Phones,220,24.7275,Sarah Jordon,Consumer
2014-12-02,Central,Office Supplies,Paper,10,3.6288,Maribeth Yedwab,Corporate
2014-12-04,Central,Office Supplies,Paper,10,3.6288,Clay Cheatham,Consumer
2014-12-08,Central,Office Supplies,Fasteners,4,1.2432,David Smith,Corporate
2014-12-08,Central,Office Supplies,Paper,16,5.4432,David Smith,Corporate
2014-12-24,Central,Office Supplies,Paper,29,10.3936,Michael Moore,Consumer
2014-12-27,Central,Office Supplies,Paper,16,5.6112,Karen Bern,Corporate
2014-12-29,Central,Office Supplies,Art,27,2.7168,Greg Hansen,Consumer
2011-01-28,West,Furniture,Tables,333,-16.65,Ed Jacobs,Consumer
2011-02-13,West,Furniture,Chairs,130,-24.294,Sanjit Chand,Consumer
2011-03-03,West,Furniture,Tables,626,-23.4882,Eva Jacobs,Consumer
2011-03-18,West,Technology,Machines,1280,415.9896,Sample Company A,Home Office
2011-04-08,West,Furniture,Tables,100,2.4898,Nathan Mautz,Home Office
2011-04-12,West,Technology,Phones,438,38.3572,Kean Nguyen,Corporate
2011-04-12,West,Technology,Phones,1075,94.0702,Kean Nguyen,Corporate
2011-04-25,West,Furniture,Chairs,1487,148.704,Beth Thompson,Home Office
2011-05-10,West,Furniture,Chairs,257,32.098,Greg Matthias,Consumer
2011-05-10,West,Technology,Phones,1432,125.3,Greg Matthias,Consumer
2011-05-27,West,Furniture,Tables,567,-28.356,Maya Herman,Corporate
2011-07-06,West,Furniture,Chairs,478,47.848,Becky Castell,Home Office
2011-08-08,West,Technology,Copiers,1200,434.9913,Lena Radford,Consumer
2011-08-08,West,Technology,Phones,446,55.745,Lena Radford,Consumer
2011-09-23,West,Technology,Phones,84,31.494,Brian Moss,Corporate
2011-09-26,West,Furniture,Chairs,586,73.194,Karen Ferguson,Home Office
2011-09-27,West,Furniture,Chairs,604,45.294,Thea Hendricks,Consumer
2011-10-10,West,Furniture,Chairs,122,13.7646,Tanja Norvell,Home Office
2011-10-11,West,Furniture,Chairs,434,-65.0352,Helen Andreada,Consumer
2011-10-19,West,Technology,Phones,322,20.097,Eugene Hildebrand,Home Office
2011-11-08,West,Technology,Phones,334,25.0182,Emily Burns,Consumer
2011-11-10,West,Technology,Phones,602,60.1536,Ruben Dartt,Consumer
2011-11-24,West,Furniture,Chairs,121,-18.1068,Erica Hackney,Consumer
2011-12-12,West,Furniture,Tables,3611,135.4068,Nora Preis,Consumer
2011-12-12,West,Furniture,Tables,765,95.586,Nora Preis,Consumer
2011-12-16,West,Furniture,Chairs,1404,70.196,Stefanie Holloman,Corporate
2011-12-21,West,Furniture,Chairs,1326,149.148,Gary McGarr,Consumer
2011-12-21,West,Furniture,Chairs,572,35.76,Gary McGarr,Consumer
2011-12-29,West,Technology,Phones,320,35.9964,Arianne Irving,Consumer
2012-02-18,West,Furniture,Tables,36,-0.8886,Guy Thornton,Consumer
2012-03-13,West,Furniture,Chairs,915,102.9528,Nicole Fjeld,Home Office
2012-03-22,West,Technology,Phones,16,1.1988,Ruben Dartt,Consumer
2012-03-22,West,Technology,Phones,1488,185.997,Justin Deggeller,Corporate
2012-04-09,West,Furniture,Tables,370,-13.8717,Jay Kimmel,Consumer
2012-04-13,West,Furniture,Tables,711,-97.7394,Zuschuss Carroll,Consumer
2012-04-26,West,Furniture,Chairs,64,6.3936,Bart Watters,Corporate
2012-04-26,West,Technology,Phones,312,38.997,Bart Watters,Corporate
2012-05-14,West,Furniture,Chairs,722,81.2646,Claudia Bergmann,Corporate
2012-05-14,West,Furniture,Chairs,98,-6.098,Claudia Bergmann,Corporate
2012-06-23,West,Technology,Phones,144,8.9985,Christine Sundaresam,Consumer
2012-06-23,West,Technology,Phones,218,19.0386,Christine Sundaresam,Consumer
2012-07-06,West,Furniture,Chairs,170,-17.0352,Sarah Jordon,Consumer
2012-08-31,West,Technology,Phones,556,41.697,Rick Huthwaite,Home Office
2012-09-13,West,Furniture,Chairs,718,71.772,Ken Dana,Corporate
2012-10-10,West,Furniture,Chairs,362,-54.3204,Katherine Nockton,Corporate
2012-10-23,West,Furniture,Chairs,192,16.7972,Jay Fein,Consumer
2012-10-23,West,Furniture,Chairs,241,27.0882,Jay Fein,Consumer
2012-10-23,West,Furniture,Chairs,842,42.1176,Jay Fein,Consumer
2012-10-24,West,Furniture,Chairs,454,-73.8192,Robert Dilbeck,Home Office
2012-10-31,West,Furniture,Chairs,323,20.196,Sandra Glassco,Consumer
2012-10-31,West,Technology,Phones,1296,145.782,Sandra Glassco,Consumer
2012-11-17,West,Furniture,Chairs,226,2.8196,Brian Stugart,Consumer
2012-11-17,West,Technology,Phones,416,51.996,Brian Stugart,Consumer
2012-11-20,West,Furniture,Chairs,572,35.76,Lena Creighton,Consumer
2012-11-20,West,Technology,Phones,73,-15.4581,Lena Creighton,Consumer
2012-11-27,West,Furniture,Chairs,284,17.745,Carlos Daly,Consumer
2012-12-01,West,Furniture,Chairs,2677,267.6672,Lindsay Castell,Home Office
2012-12-06,West,Technology,Phones,219,19.1786,Naresj Patel,Consumer
2012-12-12,West,Furniture,Chairs,349,34.8928,Liz Thompson,Consumer
2012-12-13,West,Technology,Phones,494,49.4376,Rob Dowd,Consumer
2012-12-25,West,Technology,Copiers,1200,224.9925,Ralph Arnett,Consumer
2013-01-09,West,Technology,Phones,378,141.723,Laura Armstrong,Corporate
2013-01-21,West,Furniture,Chairs,1013,76.0116,Tamara Dahlen,Consumer
